Name,Date,Open,High,Low,Close,Volume
AIP018,20111123,100.03,100.03,100.03,100.03,0
AIP018,20111124,100.03,100.03,100.03,100.03,0
AIP018,20111125,100.04,100.04,100.04,100.04,0
AIP018,20111128,100.05,100.05,100.05,100.05,0
AIP018,20111129,100.05,100.05,100.05,100.05,0
AIP018,20111130,100.06,100.06,100.06,100.06,0
AIP018,20111201,100.81,100.81,100.81,100.81,0
AIP018,20111202,100.88,100.88,100.88,100.88,0
AIP018,20111205,101.24,101.24,101.24,101.24,0
AIP018,20111206,101.17,101.17,101.17,101.17,0
AIP018,20111207,101.07,101.07,101.07,101.07,0
AIP018,20111208,100.98,100.98,100.98,100.98,0
AIP018,20111209,101.31,101.31,101.31,101.31,0
AIP018,20111212,101.21,101.21,101.21,101.21,0
AIP018,20111213,101.25,101.25,101.25,101.25,0
AIP018,20111214,101.21,101.21,101.21,101.21,0
AIP018,20111215,101.28,101.28,101.28,101.28,0
AIP018,20111216,101.32,101.32,101.32,101.32,0
AIP018,20111219,101.34,101.34,101.34,101.34,0
AIP018,20111220,101.45,101.45,101.45,101.45,0
AIP018,20111221,101.59,101.59,101.59,101.59,0
AIP018,20111222,101.70,101.70,101.70,101.70,0
AIP018,20111223,101.73,101.73,101.73,101.73,0
AIP018,20111227,101.66,101.66,101.66,101.66,0
AIP018,20111228,101.71,101.71,101.71,101.71,0
AIP018,20111229,101.74,101.74,101.74,101.74,0
AIP018,20111230,101.70,101.70,101.70,101.70,0
AIP018,20120102,101.91,101.91,101.91,101.91,0
AIP018,20120103,101.80,101.80,101.80,101.80,0
AIP018,20120104,101.75,101.75,101.75,101.75,0
AIP018,20120105,101.73,101.73,101.73,101.73,0
AIP018,20120109,101.81,101.81,101.81,101.81,0
AIP018,20120110,102.17,102.17,102.17,102.17,0
AIP018,20120111,102.12,102.12,102.12,102.12,0
AIP018,20120112,102.24,102.24,102.24,102.24,0
AIP018,20120113,102.12,102.12,102.12,102.12,0
AIP018,20120116,102.22,102.22,102.22,102.22,0
AIP018,20120117,102.38,102.38,102.38,102.38,0
AIP018,20120118,102.30,102.30,102.30,102.30,0
AIP018,20120119,102.89,102.89,102.89,102.89,0
AIP018,20120120,102.87,102.87,102.87,102.87,0
AIP018,20120123,103.34,103.34,103.34,103.34,0
AIP018,20120124,102.97,102.97,102.97,102.97,0
AIP018,20120125,102.91,102.91,102.91,102.91,0
AIP018,20120126,103.04,103.04,103.04,103.04,0
AIP018,20120127,103.30,103.30,103.30,103.30,0
AIP018,20120130,103.34,103.34,103.34,103.34,0
AIP018,20120131,103.50,103.50,103.50,103.50,0
AIP018,20120201,103.47,103.47,103.47,103.47,0
AIP018,20120202,103.55,103.55,103.55,103.55,0
AIP018,20120203,103.69,103.69,103.69,103.69,0
AIP018,20120206,103.65,103.65,103.65,103.65,0
AIP018,20120207,103.78,103.78,103.78,103.78,0
AIP018,20120208,103.75,103.75,103.75,103.75,0
AIP018,20120209,103.73,103.73,103.73,103.73,0
AIP018,20120210,103.61,103.61,103.61,103.61,0
AIP018,20120213,103.69,103.69,103.69,103.69,0
AIP018,20120214,103.88,103.88,103.88,103.88,0
AIP018,20120215,103.86,103.86,103.86,103.86,0
AIP018,20120216,103.88,103.88,103.88,103.88,0
AIP018,20120217,103.66,103.66,103.66,103.66,0
AIP018,20120220,103.85,103.85,103.85,103.85,0
AIP018,20120221,103.97,103.97,103.97,103.97,0
AIP018,20120222,104.07,104.07,104.07,104.07,0
