Name,Date,Open,High,Low,Close,Volume
ING052,20140319,100.00,100.00,100.00,100.00,0
ING052,20140320,100.00,100.00,100.00,100.00,0
ING052,20140321,100.00,100.00,100.00,100.00,0
ING052,20140324,100.00,100.00,100.00,100.00,0
ING052,20140325,100.28,100.28,100.28,100.28,0
ING052,20140326,100.25,100.25,100.25,100.25,0
ING052,20140327,100.49,100.49,100.49,100.49,0
ING052,20140328,100.63,100.63,100.63,100.63,0
ING052,20140331,100.76,100.76,100.76,100.76,0
ING052,20140401,100.91,100.91,100.91,100.91,0
ING052,20140402,101.00,101.00,101.00,101.00,0
ING052,20140403,101.02,101.02,101.02,101.02,0
ING052,20140404,101.02,101.02,101.02,101.02,0
ING052,20140407,100.89,100.89,100.89,100.89,0
ING052,20140408,100.81,100.81,100.81,100.81,0
ING052,20140409,100.86,100.86,100.86,100.86,0
ING052,20140410,100.45,100.45,100.45,100.45,0
ING052,20140411,99.96,99.96,99.96,99.96,0
ING052,20140414,100.28,100.28,100.28,100.28,0
ING052,20140415,100.35,100.35,100.35,100.35,0
ING052,20140416,100.93,100.93,100.93,100.93,0
ING052,20140417,100.90,100.90,100.90,100.90,0
ING052,20140422,101.31,101.31,101.31,101.31,0
ING052,20140423,101.22,101.22,101.22,101.22,0
ING052,20140424,101.24,101.24,101.24,101.24,0
ING052,20140425,101.04,101.04,101.04,101.04,0
ING052,20140428,101.03,101.03,101.03,101.03,0
ING052,20140429,101.44,101.44,101.44,101.44,0
ING052,20140430,101.48,101.48,101.48,101.48,0
ING052,20140502,101.75,101.75,101.75,101.75,0
ING052,20140505,101.77,101.77,101.77,101.77,0
ING052,20140506,101.48,101.48,101.48,101.48,0
ING052,20140507,101.35,101.35,101.35,101.35,0
ING052,20140508,101.66,101.66,101.66,101.66,0
ING052,20140509,101.79,101.79,101.79,101.79,0
ING052,20140512,102.04,102.04,102.04,102.04,0
ING052,20140513,102.35,102.35,102.35,102.35,0
ING052,20140514,102.45,102.45,102.45,102.45,0
ING052,20140515,102.17,102.17,102.17,102.17,0
ING052,20140516,102.21,102.21,102.21,102.21,0
ING052,20140519,102.22,102.22,102.22,102.22,0
ING052,20140520,102.02,102.02,102.02,102.02,0
ING052,20140521,102.22,102.22,102.22,102.22,0
ING052,20140522,102.50,102.50,102.50,102.50,0
ING052,20140523,102.70,102.70,102.70,102.70,0
ING052,20140526,102.86,102.86,102.86,102.86,0
ING052,20140527,103.14,103.14,103.14,103.14,0
ING052,20140528,103.24,103.24,103.24,103.24,0
ING052,20140529,103.35,103.35,103.35,103.35,0
ING052,20140530,103.29,103.29,103.29,103.29,0
ING052,20140602,103.53,103.53,103.53,103.53,0
ING052,20140603,103.37,103.37,103.37,103.37,0
ING052,20140604,103.40,103.40,103.40,103.40,0
ING052,20140605,103.74,103.74,103.74,103.74,0
ING052,20140606,104.11,104.11,104.11,104.11,0
ING052,20140609,104.17,104.17,104.17,104.17,0
ING052,20140610,104.08,104.08,104.08,104.08,0
ING052,20140611,104.08,104.08,104.08,104.08,0
ING052,20140612,104.01,104.01,104.01,104.01,0
ING052,20140613,104.08,104.08,104.08,104.08,0
ING052,20140616,103.93,103.93,103.93,103.93,0
ING052,20140617,103.91,103.91,103.91,103.91,0
ING052,20140618,104.14,104.14,104.14,104.14,0
ING052,20140620,104.57,104.57,104.57,104.57,0
ING052,20140623,104.50,104.50,104.50,104.50,0
ING052,20140624,104.37,104.37,104.37,104.37,0
ING052,20140625,104.34,104.34,104.34,104.34,0
ING052,20140626,104.48,104.48,104.48,104.48,0
ING052,20140627,104.35,104.35,104.35,104.35,0
ING052,20140630,104.46,104.46,104.46,104.46,0
ING052,20140701,104.85,104.85,104.85,104.85,0
ING052,20140702,104.97,104.97,104.97,104.97,0
ING052,20140703,105.19,105.19,105.19,105.19,0
ING052,20140704,105.34,105.34,105.34,105.34,0
ING052,20140707,105.06,105.06,105.06,105.06,0
ING052,20140708,104.79,104.79,104.79,104.79,0
ING052,20140709,104.76,104.76,104.76,104.76,0
ING052,20140710,104.60,104.60,104.60,104.60,0
ING052,20140711,104.58,104.58,104.58,104.58,0
ING052,20140714,104.82,104.82,104.82,104.82,0
ING052,20140715,104.87,104.87,104.87,104.87,0
ING052,20140716,105.22,105.22,105.22,105.22,0
ING052,20140717,104.98,104.98,104.98,104.98,0
ING052,20140718,105.19,105.19,105.19,105.19,0
ING052,20140721,105.14,105.14,105.14,105.14,0
ING052,20140722,105.55,105.55,105.55,105.55,0
ING052,20140723,105.72,105.72,105.72,105.72,0
ING052,20140724,105.66,105.66,105.66,105.66,0
ING052,20140725,105.64,105.64,105.64,105.64,0
ING052,20140728,105.70,105.70,105.70,105.70,0
ING052,20140729,105.81,105.81,105.81,105.81,0
ING052,20140730,105.75,105.75,105.75,105.75,0
ING052,20140731,105.11,105.11,105.11,105.11,0
ING052,20140801,104.80,104.80,104.80,104.80,0
ING052,20140804,104.89,104.89,104.89,104.89,0
ING052,20140805,104.61,104.61,104.61,104.61,0
ING052,20140806,104.51,104.51,104.51,104.51,0
ING052,20140807,104.43,104.43,104.43,104.43,0
ING052,20140808,104.22,104.22,104.22,104.22,0
ING052,20140811,104.74,104.74,104.74,104.74,0
ING052,20140812,104.78,104.78,104.78,104.78,0
ING052,20140813,105.06,105.06,105.06,105.06,0
ING052,20140814,105.28,105.28,105.28,105.28,0
