Name,Date,Open,High,Low,Close,Volume
DWS031,20081007,100.02,100.02,100.02,100.02,0
DWS031,20081008,100.02,100.02,100.02,100.02,0
DWS031,20081009,100.02,100.02,100.02,100.02,0
DWS031,20081010,100.03,100.03,100.03,100.03,0
DWS031,20081013,100.04,100.04,100.04,100.04,0
DWS031,20081014,100.05,100.05,100.05,100.05,0
DWS031,20081015,100.05,100.05,100.05,100.05,0
DWS031,20081016,100.05,100.05,100.05,100.05,0
DWS031,20081017,100.06,100.06,100.06,100.06,0
DWS031,20081020,100.07,100.07,100.07,100.07,0
DWS031,20081021,100.07,100.07,100.07,100.07,0
DWS031,20081022,100.07,100.07,100.07,100.07,0
DWS031,20081023,100.07,100.07,100.07,100.07,0
DWS031,20081024,100.07,100.07,100.07,100.07,0
DWS031,20081027,100.07,100.07,100.07,100.07,0
DWS031,20081028,100.07,100.07,100.07,100.07,0
DWS031,20081029,100.07,100.07,100.07,100.07,0
DWS031,20081030,100.07,100.07,100.07,100.07,0
DWS031,20081031,106.29,106.29,106.29,106.29,0
DWS031,20081103,108.17,108.17,108.17,108.17,0
DWS031,20081104,110.19,110.19,110.19,110.19,0
DWS031,20081105,117.60,117.60,117.60,117.60,0
DWS031,20081106,110.08,110.08,110.08,110.08,0
DWS031,20081107,104.48,104.48,104.48,104.48,0
DWS031,20081110,104.95,104.95,104.95,104.95,0
DWS031,20081112,111.07,111.07,111.07,111.07,0
DWS031,20081113,102.65,102.65,102.65,102.65,0
DWS031,20081114,103.38,103.38,103.38,103.38,0
DWS031,20081117,107.14,107.14,107.14,107.14,0
DWS031,20081118,108.93,108.93,108.93,108.93,0
DWS031,20081119,102.81,102.81,102.81,102.81,0
DWS031,20081120,100.22,100.22,100.22,100.22,0
DWS031,20081121,97.69,97.69,97.69,97.69,0
DWS031,20081124,94.10,94.10,94.10,94.10,0
DWS031,20081125,101.47,101.47,101.47,101.47,0
DWS031,20081126,100.43,100.43,100.43,100.43,0
DWS031,20081127,104.66,104.66,104.66,104.66,0
DWS031,20081128,104.76,104.76,104.76,104.76,0
DWS031,20081201,106.77,106.77,106.77,106.77,0
DWS031,20081202,101.90,101.90,101.90,101.90,0
DWS031,20081203,99.78,99.78,99.78,99.78,0
DWS031,20081204,101.99,101.99,101.99,101.99,0
DWS031,20081205,101.88,101.88,101.88,101.88,0
DWS031,20081208,101.95,101.95,101.95,101.95,0
DWS031,20081209,108.14,108.14,108.14,108.14,0
DWS031,20081210,107.41,107.41,107.41,107.41,0
DWS031,20081211,108.61,108.61,108.61,108.61,0
DWS031,20081212,107.72,107.72,107.72,107.72,0
DWS031,20081215,108.15,108.15,108.15,108.15,0
DWS031,20081216,108.65,108.65,108.65,108.65,0
DWS031,20081217,109.47,109.47,109.47,109.47,0
DWS031,20081218,114.18,114.18,114.18,114.18,0
DWS031,20081219,111.11,111.11,111.11,111.11,0
DWS031,20081222,109.75,109.75,109.75,109.75,0
DWS031,20081223,111.22,111.22,111.22,111.22,0
DWS031,20081229,108.93,108.93,108.93,108.93,0
DWS031,20081230,107.79,107.79,107.79,107.79,0
DWS031,20081231,107.88,107.88,107.88,107.88,0
DWS031,20090105,115.23,115.23,115.23,115.23,0
DWS031,20090106,118.26,118.26,118.26,118.26,0
DWS031,20090107,118.47,118.47,118.47,118.47,0
DWS031,20090108,116.06,116.06,116.06,116.06,0
