Name,Date,Open,High,Low,Close,Volume
NOB018,20140505,100.03,100.03,100.03,100.03,0
NOB018,20140506,100.04,100.04,100.04,100.04,0
NOB018,20140507,100.04,100.04,100.04,100.04,0
NOB018,20140508,100.05,100.05,100.05,100.05,0
NOB018,20140509,100.05,100.05,100.05,100.05,0
NOB018,20140512,100.06,100.06,100.06,100.06,0
NOB018,20140513,100.29,100.29,100.29,100.29,0
NOB018,20140514,100.30,100.30,100.30,100.30,0
NOB018,20140515,99.87,99.87,99.87,99.87,0
NOB018,20140516,99.91,99.91,99.91,99.91,0
NOB018,20140519,99.90,99.90,99.90,99.90,0
NOB018,20140520,99.57,99.57,99.57,99.57,0
NOB018,20140521,99.97,99.97,99.97,99.97,0
NOB018,20140522,100.27,100.27,100.27,100.27,0
NOB018,20140523,100.33,100.33,100.33,100.33,0
NOB018,20140526,100.39,100.39,100.39,100.39,0
NOB018,20140527,100.35,100.35,100.35,100.35,0
NOB018,20140528,100.45,100.45,100.45,100.45,0
NOB018,20140529,100.58,100.58,100.58,100.58,0
NOB018,20140530,100.39,100.39,100.39,100.39,0
NOB018,20140602,100.47,100.47,100.47,100.47,0
NOB018,20140603,100.47,100.47,100.47,100.47,0
NOB018,20140604,100.60,100.60,100.60,100.60,0
NOB018,20140605,100.78,100.78,100.78,100.78,0
NOB018,20140606,101.31,101.31,101.31,101.31,0
NOB018,20140609,101.33,101.33,101.33,101.33,0
NOB018,20140610,101.16,101.16,101.16,101.16,0
NOB018,20140611,100.97,100.97,100.97,100.97,0
NOB018,20140612,101.19,101.19,101.19,101.19,0
NOB018,20140613,101.29,101.29,101.29,101.29,0
NOB018,20140616,101.05,101.05,101.05,101.05,0
NOB018,20140617,101.03,101.03,101.03,101.03,0
NOB018,20140618,101.10,101.10,101.10,101.10,0
NOB018,20140620,100.77,100.77,100.77,100.77,0
NOB018,20140623,101.03,101.03,101.03,101.03,0
NOB018,20140624,101.34,101.34,101.34,101.34,0
NOB018,20140625,101.67,101.67,101.67,101.67,0
NOB018,20140626,101.64,101.64,101.64,101.64,0
NOB018,20140627,101.63,101.63,101.63,101.63,0
NOB018,20140630,101.63,101.63,101.63,101.63,0
NOB018,20140701,101.67,101.67,101.67,101.67,0
NOB018,20140702,101.56,101.56,101.56,101.56,0
NOB018,20140703,101.50,101.50,101.50,101.50,0
NOB018,20140704,101.76,101.76,101.76,101.76,0
NOB018,20140707,101.86,101.86,101.86,101.86,0
NOB018,20140708,102.02,102.02,102.02,102.02,0
NOB018,20140709,101.86,101.86,101.86,101.86,0
NOB018,20140710,101.88,101.88,101.88,101.88,0
NOB018,20140711,101.79,101.79,101.79,101.79,0
NOB018,20140714,101.85,101.85,101.85,101.85,0
NOB018,20140715,101.64,101.64,101.64,101.64,0
NOB018,20140716,101.82,101.82,101.82,101.82,0
NOB018,20140717,101.95,101.95,101.95,101.95,0
NOB018,20140718,102.03,102.03,102.03,102.03,0
NOB018,20140721,101.99,101.99,101.99,101.99,0
NOB018,20140722,102.05,102.05,102.05,102.05,0
NOB018,20140723,102.47,102.47,102.47,102.47,0
NOB018,20140724,102.36,102.36,102.36,102.36,0
NOB018,20140725,102.44,102.44,102.44,102.44,0
NOB018,20140728,102.48,102.48,102.48,102.48,0
NOB018,20140729,102.57,102.57,102.57,102.57,0
NOB018,20140730,102.46,102.46,102.46,102.46,0
NOB018,20140731,101.95,101.95,101.95,101.95,0
NOB018,20140801,101.78,101.78,101.78,101.78,0
NOB018,20140804,102.35,102.35,102.35,102.35,0
NOB018,20140805,101.84,101.84,101.84,101.84,0
NOB018,20140806,101.89,101.89,101.89,101.89,0
NOB018,20140807,102.16,102.16,102.16,102.16,0
NOB018,20140808,102.19,102.19,102.19,102.19,0
NOB018,20140811,102.45,102.45,102.45,102.45,0
NOB018,20140812,102.38,102.38,102.38,102.38,0
NOB018,20140813,102.58,102.58,102.58,102.58,0
NOB018,20140814,102.92,102.92,102.92,102.92,0
NOB018,20140818,103.06,103.06,103.06,103.06,0
NOB018,20140819,103.11,103.11,103.11,103.11,0
NOB018,20140820,103.06,103.06,103.06,103.06,0
NOB018,20140821,103.11,103.11,103.11,103.11,0
NOB018,20140822,103.12,103.12,103.12,103.12,0
NOB018,20140825,103.20,103.20,103.20,103.20,0
NOB018,20140826,103.33,103.33,103.33,103.33,0
NOB018,20140827,103.42,103.42,103.42,103.42,0
NOB018,20140828,103.28,103.28,103.28,103.28,0
NOB018,20140829,103.30,103.30,103.30,103.30,0
NOB018,20140901,103.38,103.38,103.38,103.38,0
NOB018,20140902,103.32,103.32,103.32,103.32,0
NOB018,20140903,103.63,103.63,103.63,103.63,0
NOB018,20140904,103.72,103.72,103.72,103.72,0
NOB018,20140905,103.90,103.90,103.90,103.90,0
NOB018,20140908,104.16,104.16,104.16,104.16,0
NOB018,20140909,103.78,103.78,103.78,103.78,0
NOB018,20140910,103.79,103.79,103.79,103.79,0
NOB018,20140911,103.80,103.80,103.80,103.80,0
NOB018,20140912,103.55,103.55,103.55,103.55,0
NOB018,20140915,103.68,103.68,103.68,103.68,0
NOB018,20140916,103.57,103.57,103.57,103.57,0
NOB018,20140917,103.76,103.76,103.76,103.76,0
NOB018,20140918,103.67,103.67,103.67,103.67,0
NOB018,20140919,103.79,103.79,103.79,103.79,0
NOB018,20140922,104.04,104.04,104.04,104.04,0
NOB018,20140923,104.12,104.12,104.12,104.12,0
NOB018,20140924,104.49,104.49,104.49,104.49,0
NOB018,20140925,104.65,104.65,104.65,104.65,0
NOB018,20140926,104.34,104.34,104.34,104.34,0
NOB018,20140929,104.32,104.32,104.32,104.32,0
NOB018,20140930,104.24,104.24,104.24,104.24,0
NOB018,20141001,104.44,104.44,104.44,104.44,0
NOB018,20141002,104.28,104.28,104.28,104.28,0
NOB018,20141003,104.25,104.25,104.25,104.25,0
NOB018,20141006,104.47,104.47,104.47,104.47,0
NOB018,20141007,104.60,104.60,104.60,104.60,0
NOB018,20141008,104.80,104.80,104.80,104.80,0
NOB018,20141009,105.14,105.14,105.14,105.14,0
NOB018,20141010,105.11,105.11,105.11,105.11,0
NOB018,20141013,105.19,105.19,105.19,105.19,0
NOB018,20141014,105.47,105.47,105.47,105.47,0
NOB018,20141015,105.55,105.55,105.55,105.55,0
NOB018,20141016,105.18,105.18,105.18,105.18,0
NOB018,20141017,105.37,105.37,105.37,105.37,0
NOB018,20141020,105.40,105.40,105.40,105.40,0
