Name,Date,Open,High,Low,Close,Volume
OPE033,20140709,100.01,100.01,100.01,100.01,0
OPE033,20140710,100.01,100.01,100.01,100.01,0
OPE033,20140711,99.49,99.49,99.49,99.49,0
OPE033,20140714,99.51,99.51,99.51,99.51,0
OPE033,20140715,100.23,100.23,100.23,100.23,0
OPE033,20140716,99.75,99.75,99.75,99.75,0
OPE033,20140717,100.51,100.51,100.51,100.51,0
OPE033,20140718,99.96,99.96,99.96,99.96,0
OPE033,20140721,100.14,100.14,100.14,100.14,0
OPE033,20140722,99.86,99.86,99.86,99.86,0
OPE033,20140723,100.84,100.84,100.84,100.84,0
OPE033,20140724,100.92,100.92,100.92,100.92,0
OPE033,20140725,101.24,101.24,101.24,101.24,0
OPE033,20140728,100.68,100.68,100.68,100.68,0
OPE033,20140729,100.57,100.57,100.57,100.57,0
OPE033,20140730,100.76,100.76,100.76,100.76,0
OPE033,20140731,100.48,100.48,100.48,100.48,0
OPE033,20140801,99.33,99.33,99.33,99.33,0
OPE033,20140804,98.33,98.33,98.33,98.33,0
OPE033,20140805,98.75,98.75,98.75,98.75,0
OPE033,20140806,98.88,98.88,98.88,98.88,0
OPE033,20140807,98.40,98.40,98.40,98.40,0
OPE033,20140808,97.95,97.95,97.95,97.95,0
OPE033,20140811,97.75,97.75,97.75,97.75,0
OPE033,20140812,98.67,98.67,98.67,98.67,0
OPE033,20140813,98.36,98.36,98.36,98.36,0
OPE033,20140814,99.14,99.14,99.14,99.14,0
OPE033,20140818,99.12,99.12,99.12,99.12,0
OPE033,20140819,100.07,100.07,100.07,100.07,0
OPE033,20140820,100.39,100.39,100.39,100.39,0
OPE033,20140821,100.55,100.55,100.55,100.55,0
OPE033,20140822,100.98,100.98,100.98,100.98,0
OPE033,20140825,100.85,100.85,100.85,100.85,0
OPE033,20140826,101.63,101.63,101.63,101.63,0
OPE033,20140827,102.00,102.00,102.00,102.00,0
OPE033,20140828,102.02,102.02,102.02,102.02,0
OPE033,20140829,101.62,101.62,101.62,101.62,0
OPE033,20140901,102.09,102.09,102.09,102.09,0
OPE033,20140903,101.95,101.95,101.95,101.95,0
OPE033,20140904,102.44,102.44,102.44,102.44,0
OPE033,20140905,103.05,103.05,103.05,103.05,0
OPE033,20140908,102.61,102.61,102.61,102.61,0
